"Genre","Decade","mode_char","mode","key","Artist","Song.Title","Year","Rank","danceability","energy","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","duration","key_character"
"Country","70s","major",1,0,"Billy Swan","I Can Help",1975,44,0.471,0.675,-9.07,0.0513,0.511,0.019,0.232,0.53,125.313,4,3.97221666666667,"C/B#"
"Country","60s","major",1,4,"Jeannie C. Riley","Harper Valley PTA",1968,11,0.795,0.448,-13.427,0.0444,0.629,0,0.0659,0.96,122.318,4,3.24,"E"
"Country","70s","major",1,0,"Exile","Kiss You All Over",1978,5,0.741,0.267,-17.204,0.0285,0.253,0.000447,0.0987,0.497,102.428,4,3.57333333333333,"C/B#"
"Country","60s","major",1,8,"Ray Charles","Crying Time",1966,45,0.203,0.301,-12.233,0.0367,0.663,0,0.156,0.398,202.737,3,2.92953333333333,"G#/Ab"
"Country","70s","major",1,0,"Lynn Anderson","Rose Garden",1971,41,0.589,0.501,-11.665,0.031,0.168,0,0.0741,0.969,131.064,4,2.93111666666667,"C/B#"
"Country","80s","major",1,2,"Juice Newton","Queen of Hearts",1981,14,0.658,0.862,-9.963,0.0535,0.211,5.44e-05,0.2,0.969,169.532,4,3.43045,"D"
"Country","60s","major",1,9,"Sue Thompson","Norman",1962,33,0.713,0.523,-9.446,0.0323,0.817,1.18e-06,0.104,0.965,127.254,4,2.35045,"A"
"Country","2000s","major",1,7,"Faith Hill","Breathe",2000,1,0.529,0.496,-9.007,0.029,0.173,0,0.251,0.278,136.859,4,4.17578333333333,"G"
"Country","2020s","minor",0,11,"Maren Morris","The Bones",2020,9,0.612,0.57,-6.642,0.0347,0.278,0,0.0963,0.334,77.004,4,3.28821666666667,"B"
"Country","70s","minor",0,11,"Glen Campbell","Southern Nights",1977,22,0.697,0.813,-8.89,0.0315,0.0989,0.0232,0.583,0.85,95.301,4,3.00045,"B"
"Country","60s","major",1,1,"Jim Reeves","He'll Have to Go",1960,2,0.469,0.244,-15.702,0.0357,0.974,0.0162,0.845,0.577,88.271,3,2.23888333333333,"C#/Db"
"Country","2000s","minor",0,5,"Rascal Flatts","What Hurts the Most",2006,26,0.537,0.674,-5.134,0.0277,0.0088,0,0.265,0.33,136.002,4,3.56845,"F/E#"
"Country","80s","major",1,7,"Kenny Rogers","Coward of the County",1980,34,0.652,0.433,-12.843,0.0588,0.134,7.37e-06,0.146,0.675,91.471,4,4.31221666666667,"G"
"Country","2000s","major",1,2,"Faith Hill","The Way You Love Me",2001,27,0.627,0.716,-7.175,0.0352,0.127,0,0.0344,0.734,101.99,4,3.10111666666667,"D"
"Country","2010s","major",1,7,"Taylor Swift","Mine",2010,46,0.624,0.757,-2.94,0.0296,0.00265,1.87e-06,0.189,0.658,121.07,4,3.84511666666667,"G"
"Country","60s","major",1,2,"Gene & Debbe","Playboy",1968,41,0.598,0.446,-11.247,0.0317,0.414,0,0.159,0.394,104.212,4,2.92866666666667,"D"
"Country","2000s","major",1,1,"Lonestar","Amazed",2000,8,0.561,0.543,-8.498,0.0324,0.26,0,0.124,0.243,139.803,4,4.01445,"C#/Db"
"Country","70s","major",1,4,"Freddy Fender","Wasted Days and Wasted Nights",1975,27,0.628,0.479,-7.562,0.0283,0.559,8.69e-05,0.201,0.85,87.587,4,2.7446,"E"
"Country","70s","major",1,5,"Olivia Newton-John","If You Love Me (Let Me Know)",1974,32,0.595,0.495,-12.924,0.0346,0.587,0,0.125,0.819,128.817,4,3.27111666666667,"F/E#"
"Country","80s","major",1,6,"Dolly Parton","9 To 5",1981,9,0.554,0.783,-5.852,0.0457,0.416,1.54e-06,0.631,0.813,105.39,4,2.70778333333333,"F#/Gb"
"Country","90s","major",1,11,"Faith Hill","This Kiss",1998,25,0.398,0.804,-5.559,0.0451,0.175,0,0.181,0.709,186.752,4,3.23845,"B"
"Country","60s","major",1,8,"Bill Anderson","Still",1963,41,0.52,0.104,-21.031,0.0502,0.852,0.000936,0.107,0.282,94.783,4,2.85421666666667,"G#/Ab"
"Country","2000s","major",1,5,"Uncle Kracker","Follow Me",2001,19,0.817,0.585,-4.688,0.0301,0.439,0,0.147,0.916,105.014,4,3.64066666666667,"F/E#"
"Country","2000s","major",1,2,"Faith Hill","The Way You Love Me",2000,41,0.627,0.716,-7.175,0.0352,0.127,0,0.0344,0.734,101.99,4,3.10111666666667,"D"
"Country","80s","minor",0,3,"Kenny Rogers","Lady",1981,3,0.362,0.183,-16,0.0347,0.861,0.000234,0.0932,0.2,136.646,4,3.86445,"D#/Eb"
"Country","60s","major",1,4,"Ferlin Husky","Wings of a Dove",1961,38,0.471,0.56,-11.716,0.0405,0.469,0,0.123,0.925,184.41,3,2.32733333333333,"E"
"Country","80s","major",1,1,"Kenny Rogers","I Don't Need You",1981,44,0.501,0.3,-14.475,0.0328,0.116,1.54e-05,0.219,0.309,135.195,4,3.48111666666667,"C#/Db"
"Country","2020s","major",1,6,"Jon Pardi","Last Night Lonely",2022,26,0.646,0.816,-2.65,0.0269,0.00496,0,0.179,0.865,102.972,4,3.03318333333333,"F#/Gb"
"Country","2010s","major",1,4,"Lady Antebellum","Need You Now",2010,2,0.587,0.622,-5.535,0.0303,0.0927,0.000636,0.2,0.231,107.943,4,4.62621666666667,"E"
"Country","70s","major",1,0,"Olivia Newton-John","Have You Never Been Mellow",1975,37,0.542,0.324,-14.07,0.0329,0.566,2.27e-06,0.0876,0.421,121.802,4,3.55888333333333,"C/B#"
"Country","70s","minor",0,11,"Nitty Gritty Dirt Band","Mr. Bojangles",1971,44,0.444,0.757,-6.884,0.0541,0.699,0,0.329,0.554,154.26,3,3.59,"B"
"Country","60s","minor",0,4,"Larry Verne","Mr. Custer",1960,42,0.697,0.697,-4.863,0.0537,0.707,8.72e-05,0.156,0.582,108.5,4,3.08111666666667,"E"
"Country","60s","major",1,10,"Ace Cannon","Tuff",1962,40,0.59,0.25,-9.96,0.0568,0.397,0.827,0.0868,0.796,232.473,3,2.27778333333333,"A#/Bb"
"Country","60s","major",1,10,"Patsy Cline","I Fall to Pieces",1961,2,0.54,0.0568,-20.508,0.0351,0.917,1.01e-06,0.12,0.506,111.791,4,2.85555,"A#/Bb"
"Country","60s","major",1,5,"Conway Twitty","Lonely Blue Boy",1960,38,0.659,0.342,-13.709,0.0353,0.777,1.26e-05,0.248,0.677,112.878,3,2.25111666666667,"F/E#"
"Country","2020s","major",1,9,"Morgan Wallen","You Proof",2022,13,0.731,0.85,-4.913,0.0336,0.252,0,0.605,0.644,119.706,4,2.62463333333333,"A"
"Country","2010s","major",1,5,"Sam Hunt","Body Like a Back Road",2017,8,0.732,0.458,-7.225,0.0311,0.447,0,0.136,0.661,98.938,4,2.75645,"F/E#"
"Country","2020s","major",1,7,"Morgan Wallen","Chasin' You",2020,34,0.631,0.591,-5.785,0.0277,0.657,0,0.11,0.489,97.074,4,3.42421666666667,"G"
"Country","60s","major",1,9,"Johnny Tillotson","It Keeps Right On a-Hurtin'",1962,18,0.468,0.281,-10.358,0.0276,0.748,0,0.14,0.529,101.112,4,2.82621666666667,"A"
"Country","2010s","major",1,11,"Dan + Shay","Tequila",2018,32,0.489,0.581,-5.731,0.0281,0.0312,0,0.132,0.494,86.016,4,3.27911666666667,"B"
"Country","70s","major",1,4,"Michael Martin Murphey","Wildfire",1975,40,0.602,0.24,-18.565,0.0306,0.252,0.00101,0.219,0.208,79.989,4,5.13111666666667,"E"
"Country","2000s","major",1,2,"Faith Hill","The Way You Love Me",2000,41,0.627,0.716,-7.175,0.0352,0.127,0,0.0344,0.734,101.99,4,3.10111666666667,"D"
"Country","70s","major",1,5,"Olivia Newton-John","Please Mr. Please",1975,50,0.463,0.453,-13.204,0.0371,0.371,0,0.0993,0.561,145.796,4,3.376,"F/E#"
"Country","2020s","minor",0,11,"Morgan Wallen","Wasted On You",2022,19,0.505,0.657,-5.24,0.0318,0.373,0.00107,0.126,0.252,196,3,2.97533333333333,"B"
"Country","2020s","major",1,1,"Walker Hayes","Fancy Like",2021,27,0.647,0.765,-6.459,0.06,0.111,0,0.315,0.855,79.994,4,2.69755,"C#/Db"
"Country","70s","major",1,3,"The Bellamy Brothers","Let Your Love Flow",1976,36,0.679,0.553,-14.687,0.0316,0.0611,7.16e-06,0.139,0.946,109.071,4,3.31266666666667,"D#/Eb"
"Country","2020s","major",1,0,"Luke Combs","Forever After All",2021,18,0.487,0.65,-5.195,0.0253,0.191,0,0.0933,0.456,151.964,4,3.87555,"C/B#"
"Country","80s","major",1,0,"Eddie Rabbitt","I Love a Rainy Night",1981,8,0.685,0.718,-7.724,0.0521,0.122,0,0.0556,0.958,131.463,4,3.18445,"C/B#"
"Country","90s","major",1,9,"Billy Ray Cyrus","Achy Breaky Heart",1992,15,0.8,0.563,-10.209,0.0303,0.051,0,0.0797,0.961,121.808,4,3.38955,"A"
"Country","70s","major",1,4,"John Denver","Rocky Mountain High",1973,29,0.455,0.437,-11.411,0.0278,0.314,0,0.501,0.724,81.396,4,4.72733333333333,"E"
"Country","60s","major",1,2,"Sue Thompson","Sad Movies (Make Me Cry)",1961,20,0.61,0.272,-10.071,0.0286,0.888,7.11e-06,0.245,0.608,107.116,4,3.32245,"D"
"Country","80s","major",1,8,"The Oak Ridge Boys","Elvira",1981,31,0.825,0.285,-17.491,0.0326,0.188,0.00131,0.0539,0.86,126.946,4,3.76045,"G#/Ab"
"Country","2010s","major",1,11,"Sam Hunt","Take Your Time",2015,45,0.558,0.719,-5.603,0.0419,0.101,0,0.212,0.483,158.031,4,4.06178333333333,"B"
"Country","2020s","major",1,1,"Bailey Zimmerman","Rock and A Hard Place",2022,37,0.582,0.568,-7.3,0.0275,0.577,0,0.105,0.394,121.991,3,3.45901666666667,"C#/Db"
"Country","90s","major",1,1,"Shania Twain","That Don't Impress Me Much",1999,32,0.757,0.757,-7.598,0.0389,0.235,0,0.0474,0.967,124.956,4,3.64778333333333,"C#/Db"
"Country","70s","major",1,8,"Sammi Smith","Help Me Make It Through the Night",1971,37,0.559,0.35,-12.01,0.0245,0.605,0.000443,0.102,0.413,78.035,4,2.59221666666667,"G#/Ab"
"Country","2000s","major",1,7,"LeAnn Rimes","I Need You",2000,44,0.478,0.736,-7.124,0.0367,0.02,9.58e-05,0.118,0.564,144.705,4,3.83045,"G"
"Country","70s","minor",0,5,"Vicki Lawrence","The Night the Lights Went Out in Georgia",1973,11,0.457,0.406,-13.51,0.168,0.852,0,0.138,0.613,173.012,4,3.67533333333333,"F/E#"
"Country","2000s","minor",0,7,"Lee Ann Womack","I Hope You Dance",2001,32,0.385,0.443,-9.627,0.0295,0.0632,0,0.0898,0.275,151.278,4,4.90888333333333,"G"
"Country","70s","major",1,0,"The Charlie Daniels Band","The Devil Went Down to Georgia",1979,50,0.523,0.626,-9.425,0.0523,0.155,0,0.0869,0.917,134.127,4,3.58111666666667,"C/B#"
"Country","90s","major",1,2,"LeAnn Rimes","How Do I Live",1998,5,0.577,0.462,-7.989,0.0279,0.128,0,0.0822,0.258,128.303,4,4.44955,"D"
"Country","60s","major",1,2,"Marty Robbins","El Paso",1960,15,0.654,0.452,-9.709,0.03,0.835,2.89e-05,0.16,0.691,106.662,3,4.32178333333333,"D"
"Country","70s","major",1,7,"Charlie Rich","The Most Beautiful Girl",1974,23,0.576,0.318,-14.366,0.0286,0.661,7.47e-06,0.167,0.41,103.493,4,2.69845,"G"
"Country","60s","major",1,9,"Claude King","Wolverton Mountain",1962,16,0.629,0.335,-15.039,0.0499,0.806,1.21e-06,0.217,0.834,157.193,4,2.95955,"A"
"Country","80s","major",1,8,"Juice Newton","Angel of the Morning",1981,25,0.452,0.313,-9.309,0.026,0.433,2.6e-05,0.0772,0.344,75.806,4,4.174,"G#/Ab"
"Hip-Hop/Rap","90s","major",1,0,"Everlast","What It's Like",1999,28,0.679,0.557,-7.423,0.0281,0.0904,0.0324,0.0866,0.405,85.152,4,5.05221666666667,"C/B#"
"Hip-Hop/Rap","2010s","major",1,7,"Lupe Fiasco","The Show Goes On",2011,28,0.591,0.889,-3.839,0.115,0.0189,0,0.155,0.65,143.067,4,3.99355,"G"
"Hip-Hop/Rap","2000s","major",1,1,"Missy Elliott","Work It",2003,36,0.884,0.677,-5.603,0.283,0.0778,0,0.0732,0.584,101.868,4,4.38711666666667,"C#/Db"
"Hip-Hop/Rap","90s","major",1,4,"Bone Thugs-n-Harmony","Tha Crossroads",1996,7,0.679,0.509,-7.31,0.0617,0.0856,0,0.438,0.534,144.29,4,3.72578333333333,"E"
"Hip-Hop/Rap","2000s","major",1,1,"Jay-Z","Dirt Off Your Shoulder",2004,21,0.78,0.657,-7.149,0.317,0.0321,2.56e-06,0.339,0.648,163.969,4,4.08621666666667,"C#/Db"
"Hip-Hop/Rap","2000s","minor",0,10,"Kanye West","Stronger",2007,27,0.617,0.717,-7.858,0.153,0.00564,0,0.408,0.49,103.992,4,5.19778333333333,"A#/Bb"
"Hip-Hop/Rap","2010s","minor",0,0,"Eminem","Not Afraid",2010,24,0.855,0.954,-1.19,0.264,0.529,0,0.205,0.668,114.635,5,4.13555,"C/B#"
"Hip-Hop/Rap","2020s","minor",0,6,"Arizona Zervas","Roxanne",2020,16,0.621,0.601,-5.616,0.148,0.0522,0,0.46,0.457,116.735,5,2.72726666666667,"F#/Gb"
"Hip-Hop/Rap","2020s","minor",0,11,"Latto","Big Energy",2022,31,0.935,0.807,-3.838,0.114,0.0514,0,0.349,0.813,106.017,4,2.88636666666667,"B"
"Hip-Hop/Rap","2010s","major",1,1,"21 Savage","A Lot",2019,42,0.837,0.636,-7.643,0.086,0.0395,0.00125,0.342,0.274,145.972,4,4.8104,"C#/Db"
"Hip-Hop/Rap","2010s","major",1,2,"Rich Homie Quan","Flex (Ooh, Ooh, Ooh)",2015,49,0.726,0.607,-7.68,0.0498,0.0389,0,0.19,0.891,81.997,4,2.94573333333333,"D"
"Hip-Hop/Rap","90s","minor",0,6,"Naughty by Nature","Hip Hop Hooray",1993,45,0.862,0.642,-13.652,0.101,0.102,0,0.272,0.765,99.2,4,4.45445,"F#/Gb"
"Hip-Hop/Rap","2010s","major",1,11,"T-Wayne","Nasty Freestyle",2015,50,0.779,0.472,-7.116,0.218,0.0577,0,0.114,0.412,135.051,4,2.3702,"B"
"Hip-Hop/Rap","2020s","minor",0,4,"DJ Khaled","Staying Alive",2022,20,0.718,0.461,-7.676,0.0797,0.068,0,0.283,0.181,129.953,4,2.9696,"E"
"Hip-Hop/Rap","90s","major",1,1,"Hammer","2 Legit 2 Quit",1992,46,0.853,0.884,-6.771,0.0836,0.0394,6.83e-06,0.0313,0.668,124.542,4,5.5604,"C#/Db"
"Hip-Hop/Rap","2010s","major",1,10,"Post Malone","Better Now",2019,32,0.68,0.578,-5.804,0.04,0.331,0,0.135,0.341,145.038,4,3.85445,"A#/Bb"
"Hip-Hop/Rap","2010s","major",1,7,"Fetty Wap","Trap Queen",2015,4,0.746,0.873,-3.803,0.128,0.0244,0,0.354,0.817,148.075,4,3.70155,"G"
"Hip-Hop/Rap","2010s","major",1,5,"Lil Pump","Gucci Gang",2018,44,0.936,0.523,-6.71,0.0597,0.239,0,0.117,0.699,119.889,4,2.0676,"F/E#"
"Hip-Hop/Rap","2000s","major",1,3,"50 Cent","Disco Inferno",2005,11,0.925,0.659,-4.763,0.231,0.206,7.88e-05,0.279,0.71,97.018,4,3.57045,"D#/Eb"
"Hip-Hop/Rap","2000s","minor",0,9,"Eminem","Cleanin' Out My Closet",2002,47,0.908,0.758,-4.753,0.174,0.0687,0,0.0783,0.87,148.015,4,4.964,"A"
"Hip-Hop/Rap","2020s","major",1,1,"DJ Khaled","Use This Gospel (Remix)",2022,48,0.682,0.814,-2.364,0.28,0.0535,0,0.59,0.512,148.048,4,3.72555,"C#/Db"
"Hip-Hop/Rap","2000s","major",1,1,"Sean Kingston","Fire Burning",2009,33,0.839,0.804,-2.513,0.0329,0.0192,0,0.331,0.888,122.973,4,3.99978333333333,"C#/Db"
"Hip-Hop/Rap","2020s","minor",0,7,"Travis Scott","Highest in the Room",2020,45,0.598,0.427,-8.764,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,4,2.92868333333333,"G"
"Hip-Hop/Rap","2000s","major",1,0,"Missy Elliott","Get Ur Freak On",2001,35,0.797,0.75,-9.369,0.247,0.533,0.108,0.095,0.74,177.87,4,3.51866666666667,"C/B#"
"Hip-Hop/Rap","2010s","minor",0,2,"DaBaby","Suge",2019,24,0.876,0.662,-6.482,0.426,0.0608,0,0.127,0.844,75.445,4,2.722,"D"
"Hip-Hop/Rap","90s","minor",0,1,"Coolio","1, 2, 3, 4 (Sumpin' New)",1996,40,0.904,0.747,-7.218,0.157,0.296,0.00286,0.322,0.61,115.181,4,3.56533333333333,"C#/Db"
"Hip-Hop/Rap","2000s","major",1,8,"OneRepublic","Apologize",2008,5,0.593,0.74,-6.12,0.0339,0.363,2.22e-05,0.102,0.502,118.008,4,3.46845,"G#/Ab"
"Hip-Hop/Rap","2010s","minor",0,6,"Juice Wrld","Lucid Dreams",2019,48,0.511,0.566,-7.23,0.2,0.349,0,0.34,0.218,83.903,4,3.99726666666667,"F#/Gb"
"Hip-Hop/Rap","2020s","major",1,1,"Yung Gravy","Betty (Get Money)",2022,32,0.723,0.772,-6.784,0.0792,0.00524,1.15e-05,0.367,0.58,102.004,4,2.44118333333333,"C#/Db"
"Hip-Hop/Rap","2020s","minor",0,10,"Roddy Ricch","The Box",2020,3,0.896,0.586,-6.687,0.0559,0.104,0,0.79,0.642,116.971,4,3.27755,"A#/Bb"
"Hip-Hop/Rap","2000s","minor",0,11,"Kid Cudi","Day 'n' Nite",2009,28,0.871,0.44,-6.25,0.0761,0.499,4.15e-06,0.114,0.799,137.996,4,3.68778333333333,"B"
"Hip-Hop/Rap","2020s","major",1,2,"Nicki Minaj","Super Freaky Girl",2022,7,0.95,0.891,-2.653,0.241,0.0645,1.77e-05,0.309,0.912,133.01,4,2.84961666666667,"D"
"Hip-Hop/Rap","2000s","major",1,6,"The Black Eyed Peas","My Humps",2006,42,0.89,0.646,-6.788,0.054,0.0336,0.000134,0.0265,0.856,129.976,4,3.86425,"F#/Gb"
"Hip-Hop/Rap","2010s","minor",0,11,"Cardi B","Bodak Yellow",2017,24,0.926,0.703,-6.337,0.103,0.0659,0,0.231,0.485,125.022,4,3.72855,"B"
"Hip-Hop/Rap","2010s","minor",0,11,"Post Malone","Wow",2019,5,0.829,0.539,-7.359,0.208,0.136,1.78e-06,0.103,0.388,99.96,4,2.49245,"B"
"Hip-Hop/Rap","2010s","minor",0,10,"Blueface","Thotiana",2019,47,0.906,0.382,-12.89,0.269,0.18,0,0.113,0.391,104.025,4,2.1544,"A#/Bb"
"Hip-Hop/Rap","2010s","major",1,8,"Drake","Started from the Bottom",2013,32,0.793,0.524,-7.827,0.156,0.0319,0,0.156,0.579,86.325,4,2.90221666666667,"G#/Ab"
"Hip-Hop/Rap","2010s","minor",0,1,"Big Sean","Bounce Back",2017,35,0.78,0.575,-5.628,0.139,0.106,0,0.129,0.273,81.502,4,3.706,"C#/Db"
"Hip-Hop/Rap","90s","minor",0,11,"Da Brat","Funkdafied",1994,37,0.802,0.461,-12.367,0.302,0.0757,0,0.109,0.74,90.995,4,3.09888333333333,"B"
"Hip-Hop/Rap","2000s","minor",0,4,"Outkast","Ms. Jackson",2001,25,0.843,0.806,-5.946,0.269,0.143,0,0.0771,0.613,94.948,4,4.50845,"E"
"Hip-Hop/Rap","2010s","minor",0,6,"Juice Wrld","Lucid Dreams",2018,12,0.511,0.566,-7.23,0.2,0.349,0,0.34,0.218,83.903,4,3.99726666666667,"F#/Gb"
"Hip-Hop/Rap","2010s","major",1,1,"Tyga","Rack City",2012,45,0.929,0.339,-10.881,0.371,0.0373,1.96e-05,0.187,0.273,98.986,4,3.38666666666667,"C#/Db"
"Hip-Hop/Rap","2000s","major",1,2,"Petey Pablo","Freek-a-Leek",2004,14,0.756,0.691,-3.718,0.178,0.0744,0,0.364,0.632,104.999,4,3.91978333333333,"D"
"Hip-Hop/Rap","90s","major",1,9,"The Notorious B.I.G.","Hypnotize",1997,25,0.901,0.697,-3.439,0.28,0.145,0,0.287,0.67,93.941,4,3.83045,"A"
"Hip-Hop/Rap","90s","minor",0,4,"House of Pain","Jump Around",1992,24,0.811,0.823,-5.921,0.0423,0.0553,4.52e-06,0.158,0.827,106.929,4,3.64245,"E"
"Hip-Hop/Rap","90s","minor",0,6,"Snow","Informer",1993,10,0.763,0.742,-10.975,0.188,0.0984,0,0.38,0.483,98.145,4,4.48183333333333,"F#/Gb"
"Hip-Hop/Rap","2000s","major",1,1,"50 Cent","Just a Lil Bit",2005,17,0.489,0.692,-6.672,0.41,0.0322,0.00608,0.315,0.527,96.946,4,3.96178333333333,"C#/Db"
"Hip-Hop/Rap","2000s","minor",0,4,"OutKast","Hey Ya!",2004,8,0.727,0.974,-2.261,0.0664,0.103,0.000532,0.174,0.965,79.526,4,3.92021666666667,"E"
"Hip-Hop/Rap","2010s","major",1,2,"Future","Mask Off",2017,14,0.833,0.434,-8.795,0.431,0.0102,0.0219,0.165,0.281,150.062,4,3.41,"D"
"Hip-Hop/Rap","2000s","major",1,1,"Will Smith","Switch",2005,28,0.877,0.885,-4.966,0.17,0.007,0.000497,0.557,0.517,102.507,4,3.27755,"C#/Db"
"Hip-Hop/Rap","90s","minor",0,5,"LL Cool J","Hey Lover",1996,20,0.707,0.427,-12.216,0.0698,0.339,0,0.105,0.541,88.08,4,4.74488333333333,"F/E#"
"Hip-Hop/Rap","2000s","minor",0,1,"Unk","Walk It Out",2007,30,0.794,0.777,-3.696,0.0813,0.0982,0,0.202,0.706,160.022,4,2.884,"C#/Db"
"Hip-Hop/Rap","2000s","minor",0,6,"50 Cent","In da Club",2003,1,0.902,0.72,-2.776,0.347,0.26,0,0.0749,0.805,90.059,4,3.22445,"F#/Gb"
"Hip-Hop/Rap","2000s","minor",0,7,"D4L","Laffy Taffy",2006,46,0.891,0.439,-7.994,0.428,0.0351,0,0.0932,0.622,77.499,4,3.73755,"G"
"Hip-Hop/Rap","90s","major",1,2,"Kris Kross","Jump",1992,3,0.749,0.745,-10.625,0.164,0.000501,0.00403,0.333,0.481,101.972,4,3.25178333333333,"D"
"Hip-Hop/Rap","2010s","major",1,8,"J. Cole","Middle Child",2019,25,0.837,0.364,-11.713,0.276,0.149,0,0.271,0.463,123.984,4,3.5599,"G#/Ab"
"Hip-Hop/Rap","2000s","major",1,1,"Mr. Cheeks","Lights, Camera, Action!",2002,49,0.792,0.93,-6.32,0.0693,0.115,0,0.292,0.812,105.505,4,4.35045,"C#/Db"
"Hip-Hop/Rap","2010s","minor",0,10,"Desiigner","Panda",2016,6,0.685,0.731,-5.503,0.414,0.0292,0,0.369,0.266,145.245,4,4.13111666666667,"A#/Bb"
"Hip-Hop/Rap","2020s","major",1,11,"Lil Baby","Woah",2020,42,0.882,0.602,-5.554,0.245,0.0177,0,0.178,0.43,142.959,4,3.05018333333333,"B"
"Hip-Hop/Rap","2010s","major",1,2,"Drake","Hotline Bling",2015,30,0.891,0.628,-7.863,0.0551,0.00258,0.00019,0.0504,0.552,134.966,4,4.45111666666667,"D"
"Hip-Hop/Rap","2010s","minor",0,2,"Wiz Khalifa","Black and Yellow",2011,31,0.684,0.834,-4.524,0.0675,0.0646,0,0.271,0.538,164.02,4,3.62778333333333,"D"
"Hip-Hop/Rap","90s","minor",0,9,"The Notorious B.I.G.","Big Poppa",1995,47,0.78,0.575,-7.247,0.273,0.43,0,0.143,0.773,84.492,4,4.21245,"A"
"Hip-Hop/Rap","2020s","minor",0,4,"Lil Baby","In a Minute",2022,39,0.643,0.605,-5.968,0.297,0.0336,0,0.112,0.145,84.216,4,3.34118333333333,"E"
"Hip-Hop/Rap","2000s","major",1,0,"Soulja Boy Tell 'Em","Crank That (Soulja Boy)",2007,20,0.736,0.74,-2.18,0.0786,0.515,0,0.0468,0.803,140.141,4,3.69888333333333,"C/B#"
"Hip-Hop/Rap","2000s","minor",0,9,"T.I.","Whatever You Like",2008,15,0.68,0.687,-6.162,0.0709,0.0161,0,0.261,0.467,150.053,4,4.15888333333333,"A"
"Hip-Hop/Rap","90s","major",1,7,"Coolio","Fantastic Voyage",1994,20,0.888,0.584,-13.308,0.112,0.0385,3.19e-06,0.0625,0.762,104.705,4,5.574,"G"
"Hip-Hop/Rap","2000s","major",1,1,"Drake","Best I Ever Had",2009,22,0.395,0.922,-2.176,0.375,0.19,0,0.134,0.558,162.361,4,4.29483333333333,"C#/Db"
"Hip-Hop/Rap","2010s","major",1,10,"Post Malone","Better Now",2018,13,0.68,0.578,-5.804,0.04,0.331,0,0.135,0.341,145.038,4,3.85445,"A#/Bb"
"Hip-Hop/Rap","2020s","major",1,11,"DaBaby","Bop",2020,29,0.769,0.787,-3.909,0.367,0.189,0,0.129,0.836,126.77,4,2.66191666666667,"B"
"Hip-Hop/Rap","2020s","minor",0,1,"DJ Khaled","Big Time",2022,30,0.496,0.7,-5.199,0.284,0.0197,0,0.103,0.464,107.711,3,2.89638333333333,"C#/Db"
"Hip-Hop/Rap","2000s","major",1,7,"Eminem","Without Me",2002,21,0.908,0.669,-2.827,0.0738,0.00286,0,0.237,0.662,112.238,4,4.83866666666667,"G"
"Hip-Hop/Rap","80s","major",1,7,"Tone Loc","Wild Thing",1989,33,0.943,0.685,-11.903,0.188,0.000507,8.56e-06,0.0604,0.813,125.515,4,4.39288333333333,"G"
"Hip-Hop/Rap","2000s","major",1,2,"Eminem","Lose Yourself",2003,28,0.692,0.744,-4.565,0.257,0.00868,0.000423,0.359,0.0612,171.374,4,5.44111666666667,"D"
"Hip-Hop/Rap","2010s","minor",0,1,"Kendrick Lamar","Humble",2017,4,0.908,0.621,-6.638,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4,2.95,"C#/Db"
"Hip-Hop/Rap","2020s","minor",0,1,"Drake","Toosie Slide",2020,32,0.834,0.454,-9.75,0.201,0.321,6.15e-06,0.114,0.837,81.618,4,4.11765,"C#/Db"
"Hip-Hop/Rap","90s","minor",0,4,"Tag Team","Whoomp! (There It Is)",1994,42,0.798,0.639,-7.391,0.0424,0.00141,0,0.0836,0.421,129.443,4,3.75445,"E"
"Hip-Hop/Rap","2000s","minor",0,11,"Nelly","Hot in Herre",2002,3,0.956,0.745,-4.753,0.12,0.206,0,0.0615,0.912,107.075,4,3.804,"B"
"Hip-Hop/Rap","2010s","major",1,2,"Drake","Hotline Bling",2016,24,0.891,0.628,-7.863,0.0551,0.00258,0.00019,0.0504,0.552,134.966,4,4.45111666666667,"D"
"Hip-Hop/Rap","80s","major",1,0,"The S.O.S. Band","Take Your Time (Do It Right)",1980,37,0.917,0.489,-5.417,0.0569,0.134,0,0.0664,0.603,118.12,4,3.49978333333333,"C/B#"
"Hip-Hop/Rap","2010s","major",1,2,"Nicki Minaj","Anaconda",2014,36,0.963,0.603,-6.224,0.18,0.0673,5.93e-06,0.214,0.647,129.99,4,4.33733333333333,"D"
